tweet,text_label
roll tide bitches,bullying
roman catholics in the us are trash they give catholics in europe a bad name,bullying
roman on gta iv is a pussy,bullying
ronnie radkes a fucking fag fronz owns his ass,bullying
ronny kamm is a pussy,bullying
rosco would get jealous though he a bitch,bullying
rose colored glasses only you guys wvnextin,nonbullying
roseanne really bums me out the show and the woman on that note its time to chug some zzzquil,nonbullying
roses be redorchids be bigger donts tell yo daddyyou fuckin a nigger vddie,bullying
ross a bitch for not responding,bullying
ross got amber rose naked these hoes aint loyal wiz,bullying
ross text me back you twat,bullying
rotherdam rapejihad coverup: young girls sacrificed on altar of political correctness in favor pf paki pedo gangs http://tco/rdgyggurv,nonbullying
round  on you hoes chitown sb http://tco/gdyarl,bullying
rows for the hoescurls for the girlsplanks for the skanks deep cuts for the slutsquads for the broadsno pecs no sex,bullying
roy hibbert so trash its unbelievable,bullying
rt &;oldirtyjesus: stop being a hoe sheesh &;_queenoni: i want  boys&;&;,bullying
rt &;princessalyssxo: when i see you walk up i think hoe&;,bullying
rt for a hdm *everybody* &;&;&;&; block bitches too,bullying
ruby is not ugly bunga bunga,nonbullying
rudy throws fastballs near charlie&;s chin(no sweat) crist ducking giuliani campaign politics in florida dog http://tco/ejpdwlsqj&;schin,nonbullying
rule number one never pursue a bitch from da ova side,bullying
rule number two dont trust nobody especially a bitch with a hookers body,bullying
ruley a bitch ry,bullying
run in ya spot smash ya hoe fuck on ya couch,bullying
run it in her pussy like a crash dummy,bullying
run it up first these hoes come later&;&;,bullying
run out with the baldhead bitch thing,bullying
run that nigga you dont want that nigga but i need a bad bitch thats hotter than me,bullying
runnin so much game i fuck around &amp; lap a bitch,bullying
running dangerously low on cigarettes these bitches better last me till monday or tuesday,bullying
russel martin had a miserable season but is quietly having a good september yankees bluejays mlb,nonbullying
russian roulette that hoe,bullying
rusty hoe to bumpin  me needdaname http://tco/dwaejyubqr,bullying
s/o horsenuts_clark for keeping me sane when im a cunt,bullying
s/o to all the hoes waiting up for that goodnight text bitch please that nigga dont love you,bullying
s/o the young bitches &amp; females &;,bullying
s/o to flowing wells varsity soccer tomorrow yall are playing ironwood kick their asses im pretty sure this fag is playing samjalexander,bullying
s/o to my luus these are down bitches dont fuck with them,bullying
s/o to my favorite nigger to work on the plantation pretty_warzone just remember next time ask for the watermelon dont steal it,bullying
s/o to the fine bitch at walmart just now melted me at the ankles _,bullying
s/o to this hoe tonight ol hating ass http://tco/hittyz,bullying
s/o that real bitch,bullying
s/o to dat bitch ass nigga in alabama who wanna kill me goodlucc,bullying
s/o to my ace boon yeahh_doe one of the few of the real girls on campus youmynigga,bullying
s/o to my mom came home to tacos and brownies &;&;&;,nonbullying
s/o to my old hoess/o to my new hoes,bullying
s/o to the homie blakkhoodie_ niggah stay making bomb food when we high af,bullying
see i told yall nikko was holding her ass up that bitch aint got no upper body strength,bullying
send yall bitch asses fishing with us rt ikesizzle: we aint beat san antonio all season i dont wanna play them nigguhs straightup,bullying
shit rt kinghov: i want a bitch so bad that id eat her in front of her kids&;,bullying
sir please go text your mexican bitch because im not finna deal witcho childish ass &;,bullying
smh maybe they dont wanna be actual whores rt lalageminiland: if you have wet pussy you shouldnt have a dry purse,bullying
snl mocks entire obama tenure in ebola skit  hot air http://tco/mijdgxuc,nonbullying
somebody please bring out of my hotel room and hire me for something real&gt; i work hard for somebody throwing me in the trash iwantout,nonbullying
soo guys those tweets are bullshit be you and if the bitch is to stupid what she wants then she not stupid its that she doesnt want u,bullying
stfu boris fagjo rt maxin_betha cause he a faggot makes sense now right rt channymaraj bran prolly real nurturing lol,bullying
stop texting these hoes good morning,bullying
swag &;mystikalgod: bitch im serious http://tco/ufqhqscxv&;,bullying
sad that girls look up to kim so much like damn she got famous from being a hoe and making sex tapes we need to find better role models,bullying
sadboy bitch we worldwidee,bullying
said you a mean bitch,bullying
sakurako legs spread wide as she takes a big cock deep in her&;twat http://tco/cvhpc,bullying
saltine crackers for dinner lol sad lyfe,nonbullying
salute rt shitneywrd_: &; rt shvkxir: spit on my chest like a nasty bitch,bullying
salute a real nicca http://tco/foyaywlws,bullying
sam is hands down easily no doubt in a million years my least favorite character such a little bitch freaksandgeeks,bullying
sam is such a bitch ronnie got in a fight because of you &;,bullying
same bitches they be all in my face bout how they couldnt do it be the same bitches all on his dick &;,bullying
same hoe said i couldnt get it tryna kick it,bullying
same hoes with they ass out tonight gonna be singing jesus loves me in the morning,bullying
same niccas tryna be around me  the same niccas that used to down me,bullying
same people bitchin about jetpacks and shit in aw are counting down the days until it comes out buncha fags,bullying
same reason u look like anthony davis with them eyebrowsryanh_slick: why the fuck do niggers act so different when girls are around:s,bullying
same shit rt che_theyello: but your bm tho  vianawf: if my ex wanna go fuck my enemy may god be with her aint my hoe no more,bullying
same rt tyleriam that was back when i found myself listening to mad real hip hop zero bitches in sight,bullying
sapete che vi odio ho finito,nonbullying
savage can fuck right off shirty cunt,bullying
saw  pick up a dime off the floor with her toes apparently my monkey toes gene is strong with that one,nonbullying
saw a vine of kobe calling dwight howard you a bitch ass nigga,bullying
saw brownies on the kitchen counter bit into one and immediately a surge of pain and spice hit my tongue chili flakes eff you brian,nonbullying
saw my dog humpin this female dog the other day now the female is waiting outside my door for a quick hook up my dog gets bitches,bullying
saw this bad bitch today lil_marieeee &; http://tco/bufuaprv,bullying
saw this little freshman ho with what looked like spiked dog collar (stupidest shit ever) so everytime i saw her i said so sexy lmao,bullying
saw three grown men on a motorcycle &amp; that bitch was barely moving lmao what the hell,bullying
say im wrong but i can treat that pussy right,bullying
say it again rt marcus_supreme: alotta you bitches standards are niggas that&;s outta yall league,bullying
say it to me when i confront you pussy fuck,bullying
say its all about the hoes when its all about ou even when im with my hoes i tell em all about you,bullying
say my fuccn name hoe,bullying
say my fucking name hoe,bullying
say what ya want but if im single and i have the opportunity to have a dick in my ass and pussy at the same time ima take it,bullying
say what you want about mileycyrus but that bitch has pipes,bullying
say you love that bitch so much ill kill yo ass in front of her,bullying
say you love that bitch so much ill kill you right in front of her,bullying
saya natsukawa gets her pussy fucked and licked by two horny&;japaneses http://tco/evaeiiz,bullying
scandal: a negro bed wenchs fairytale and propaganda: http://tco/tpsauuo via youtube: a must see for hebrew daughters of zion,bullying
scary bitches on twitter never  the nigga the have a crush on always on some oomf shit,bullying
schoolschooschoschscsststastaystay hstay hostay homstay home,nonbullying
school ghetto as fuck http://tco/qrhwqtueu,bullying
school sucks more dick than the hoes who attend it,bullying
scientists have recently discovered that bitches do in fact be trippin,bullying
scott brooks finds new ways to flip me the bird each game i know its the right move but idontcare kdstreak imsad,nonbullying
scott told me at work today he wants to come over to get me drunk and then seduce my girlfriend&;&; ill kill you bitch &;,bullying
scrappy got the hoes &;&;&; its  of em on stage i wonder how many in the audience,bullying
scrappy mom run all his bitches away,bullying
screaming like a lil bitch &;,bullying
screaming money over hoes nigga you aint fuck shit,bullying
sean kingston look like a facebook dyke http://tco/oxfbmrtocs,bullying
search the terms obama and twinkie and get a bunch of people rehashing the same handful of jokes while having no idea why hostess failed,bullying
seaside smell like stank ass pussy bruh&;&;,bullying
seattle mayoral election this year a choice between a bunch of women nonwhites and faggots/fag lovershttp://tco/rwhgmrlazx,bullying
sebastian is high on cat nip rn,nonbullying
second time these gentrified bitches got on my nerves this morning,bullying
secondary playing like hoes,bullying
seconds from the end whats it gonna be pull the trigger bitch,bullying
seconds from the end whats it gonna be pull the trigger bitch,bullying
see &; ima stop &;&; getting on this here twitter arguing with you hoes&;&;stupidity is a trait that i &;&;dont not fuck with &;&;,bullying
see bitches ruin sports kobe dont play no damn football either you was looking to be mentioned for stupidity or ya momma a hoe or both,bullying
see me ride out of that sunset on your colored tv screen tnt acdc,nonbullying
see my nig officialccane today somebody who understands the music like me ,bullying
see niggas they be mad and all these hoes go &;,bullying
see the jumbotron that&;s where the jig is,nonbullying
see two of his bitches in the cluuuuub &;_tonyhilfiger: what he do for a living http://tco/csdfglew&;,bullying
see when you paid them bitches pay attention but when you broke you never mentioned so fuck em and keep it strictly pimpin,bullying
see why these pussies need their guns http://tco/chtqnrmu,bullying
see you fags in  hours,bullying
see you on the tron side bitches,bullying
see&gt; its a fine line&gt; killing faggots doesnt change the source of their creation which is stupid people overbreeding&gt; period&gt;,bullying
see he already know he a faggot lmao,bullying
seeing another baseball team just makes me wanna book my yankees trip right now,nonbullying
seeing elder queer couples marry really is emotional they get to live their final years with equality and with dignity,bullying
seeing so many basic bitches rn,bullying
seeing ugly bitches get pregnant lets me know that nigga swill fuck anything with a pussy alcohol is no longer the excuse you was pressed,bullying
seem like da colored folk be gettin in da way lately i just sayin,bullying
seen glo eat a twat on stage watching that shit and get eaten in the middle of a populated concourse if i aint mistaken,bullying
